onset	duration	amount	Delay	choseAccept	RT	choseRight
16.178	4	73	44	1	1.94	0
23.211	4	41	174	0	2.475	1
34.244	4	75	60	1	1.413	0
42.294	4	69	172	1	3.521	0
51.327	4	39	95	1	2.606	0
58.36	4	45	157	0	2.817	1
70.426	4	54	23	1	1.418	0
78.476	4	45	107	1	2.289	0
97.508	4	29	44	1	1.442	0
102.558	4	32	111	0	3.174	1
111.591	4	50	129	0	3.22	1
122.641	4	33	78	1	1.55	0
133.707	4	24	38	1	1.263	0
142.74	4	74	121	1	1.516	0
149.789	4	66	58	1	1.892	0
158.822	4	48	128	1	2.847	0
165.855	4	58	72	1	1.198	0
178.905	4	63	37	1	1.5	0
195.97	4	30	36	1	1.586	0
204.02	4	23	134	0	1.395	1
210.053	4	28	132	0	1.7	1
233.102	4	80	39	1	1.441	0
241.135	4	23	42	0	0.924	1
249.168	4	23	61	0	1.12	1
258.218	4	25	108	0	1.085	1
276.267	4	58	53	1	1.521	0
281.317	4	29	58	1	3.212	0
289.35	4	80	145	1	1.451	0
298.399	4	41	55	1	2.546	0
309.432	4	32	57	1	2.228	0
