onset	duration	amount	Probability	choseAccept	RT	choseRight
15.647	4	58	0.46	0	2.964	1
24.697	4	21	0.97	0	2.015	1
32.747	4	30	0.7	1	3.336	0
42.78	4	33	0.62	0	3.204	1
56.813	4	54	0.52	0	3.146	1
64.862	4	77	0.38	0	2.267	1
74.912	4	76	0.43	0	3.454	1
80.945	4	63	0.57	1	3.207	0
86.978	4	77	0.43	0	1.851	1
101.028	4	32	0.57	0	2.623	1
110.061	4	75	0.24	0	1.902	1
122.111	4	85	0.59	1	2.808	0
132.144	4	50	0.57	1	3.78	0
140.177	4	56	0.44	0	1.377	1
147.21	4	62	0.18	0	1.473	1
154.243	4	58	0.83	1	1.924	0
163.276	4	57	0.3	0	2.407	1
170.309	4	35	0.78	1	2.35	0
182.342	4	53	0.48	0	3.251	1
193.392	4	41	0.63	1	2.802	0
205.442	4	40	0.79	1	2.698	0
210.492	4	47	0.72	1	2.112	0
219.525	4	29	0.83	0	2.851	1
232.574	4	25	0.89	0	2.052	1
247.624	4	23	0.96	0	1.318	1
266.673	4	66	0.25	0	1.758	1
275.706	4	40	0.39	0	2.882	1
286.756	4	49	0.56	1	2.508	0
297.789	4	42	0.6	1	2.424	0
308.822	4	82	0.29	0	1.238	1
