onset	duration	amount	Probability	choseAccept	RT	choseRight
17.25	4	79	0.49	0	1.414	0
23.3	4	24	0.91	0	1.076	0
39.333	4	22	0.96	0	1.818	0
46.383	4	21	0.93	0	1.36	0
58.416	4	52	0.47	0	1.039	0
72.449	4	58	0.62	0	0.918	0
80.498	4	78	0.42	0	0.781	0
87.548	4	31	0.61	0	0.883	0
95.598	4	35	0.73	1	1.304	1
108.631	4	82	0.31	0	1.031	0
118.68	4	84	0.25	0	0.662	0
138.73	4	22	0.89	0	1.539	0
148.763	4	57	0.51	0	0.602	0
157.812	4	83	0.3	0	0.753	0
170.846	4	61	0.5	0	0.543	0
185.878	4	74	0.39	0	0.598	0
196.928	4	64	0.33	0	0.764	0
205.978	4	28	0.63	0	0.922	0
214.011	4	78	0.26	0	0.521	0
220.044	4	72	0.33	0	0.512	0
232.077	4	82	0.25	0	0.838	0
239.11	4	22	0.98	1	1.285	1
246.16	4	41	0.6	0	1.379	0
256.209	4	33	0.8	0	0.986	0
264.243	4	76	0.26	0	1.008	0
273.275	4	25	0.91	0	1.248	0
281.325	4	68	0.64	0	0.861	0
286.375	4	73	0.74	1	1.155	1
297.408	4	83	0.28	0	0.962	0
308.441	4	79	0.45	0	0.801	0
