onset	duration	amount	Delay	choseAccept	RT	choseRight
14.592	4	43	19	1	1.138	1
22.624	4	69	172	1	2.055	1
37.674	4	45	107	0	1.484	0
43.724	4	63	37	1	1.052	1
53.773	4	57	89	1	1.351	1
62.823	4	58	72	1	1.337	1
72.856	4	24	139	0	1.033	0
77.922	4	55	107	0	1.599	0
82.988	4	44	92	0	1.562	0
88.055	4	81	58	1	1.317	1
103.121	4	77	161	0	1.632	0
110.171	4	25	70	0	1.323	0
120.22	4	41	129	0	1.763	0
127.27	4	24	125	0	1.044	0
135.303	4	66	58	1	1.545	1
141.336	4	74	52	1	0.915	1
151.369	4	82	74	1	0.877	1
163.418	4	36	114	0	1.125	0
171.451	4	29	58	0	0.878	0
193.5	4	77	24	1	1.559	1
201.533	4	28	132	0	1.539	0
211.566	4	27	142	0	1.695	0
218.616	4	49	140	0	1.737	0
235.649	4	29	44	0	1.862	0
245.698	4	32	74	0	1.207	0
258.731	4	34	43	0	1.402	0
269.78	4	67	74	1	2.516	1
280.83	4	25	141	0	1.206	0
293.862	4	33	163	0	1.006	0
308.912	4	54	22	1	1.331	1
