onset	duration	amount	Delay	choseAccept	RT	choseRight
16.01	4	56	93	1	1.31	1
25.043	4	39	104	0	1.045	0
33.092	4	67	41	1	1.396	1
43.125	4	70	108	1	1.28	1
57.158	4	39	161	0	1.357	0
65.191	4	42	145	0	1.143	0
75.241	4	22	27	0	0.972	0
81.29	4	64	89	1	2.055	1
87.34	4	80	39	1	0.949	1
101.389	4	28	123	0	1.056	0
110.439	4	85	129	1	1.574	1
122.472	4	25	74	0	1.155	0
132.505	4	36	140	0	1.075	0
140.554	4	23	110	0	0.781	0
147.604	4	54	126	0	1.131	0
154.654	4	24	89	0	0.996	0
163.703	4	30	36	0	1.036	0
170.753	4	74	121	1	1.308	1
182.786	4	75	41	1	1.135	1
193.835	4	31	76	0	1.272	0
205.868	4	78	108	1	0.83	1
210.918	4	67	23	1	0.909	1
219.951	4	34	176	0	1.015	0
233.017	4	27	130	0	0.938	0
248.066	4	71	76	1	1.14	1
267.115	4	43	38	1	1.27	1
276.165	4	43	120	0	1.016	0
287.215	4	41	174	0	0.913	0
298.264	4	31	74	0	0.969	0
309.314	4	80	145	1	1.48	1
