onset	duration	amount	Delay	choseAccept	RT	choseRight
13.969	4	56	172	1	1.911	1
23.002	4	52	139	1	1.765	1
31.035	4	70	108	1	1.1	1
41.085	4	75	60	1	1.37	1
55.135	4	67	23	1	1.088	1
63.168	4	72	95	1	0.831	1
73.201	4	74	121	1	0.91	1
79.234	4	56	93	1	1.197	1
85.267	4	24	139	0	1.276	0
99.3	4	58	53	1	1.61	1
108.333	4	41	174	1	2.625	1
120.366	4	74	52	1	1.176	1
130.399	4	40	159	1	2.167	1
138.449	4	33	78	1	2.869	1
145.499	4	50	41	1	0.874	1
152.532	4	45	26	1	1.097	1
161.582	4	80	145	1	1.239	1
168.615	4	22	27	1	1.982	1
180.648	4	75	41	1	1.101	1
191.698	4	23	176	0	1.467	0
203.747	4	64	89	1	1.346	1
208.797	4	25	108	0	1.135	0
217.847	4	29	44	0	2.293	0
230.88	4	50	129	1	1.548	1
245.913	4	67	103	1	1.619	1
264.979	4	60	124	1	1.096	1
274.012	4	27	130	0	1.799	0
285.062	4	28	59	0	1.397	0
296.111	4	23	77	0	1.3	0
307.161	4	81	58	1	1.25	1
