onset	duration	amount	Delay	choseAccept	RT	choseRight
20.077	4	27	142	0	1.979	0
30.11	4	27	91	0	1.73	0
39.16	4	58	36	1	1.424	1
50.193	4	24	125	0	1.422	0
64.226	4	58	73	1	1.125	1
79.259	4	77	161	1	0.996	1
85.292	4	31	76	1	2.579	1
102.325	4	78	129	1	1.266	1
110.358	4	49	140	1	2.072	1
121.391	4	66	71	1	1.095	1
126.441	4	62	180	1	1.365	1
131.491	4	34	43	1	1.419	1
144.54	4	28	163	0	2.338	0
161.574	4	45	72	1	1.712	1
169.606	4	83	105	1	1.151	1
177.656	4	41	129	1	1.581	1
190.689	4	29	58	0	2.668	0
200.739	4	41	27	1	1.026	1
206.772	4	71	88	1	1.089	1
217.805	4	79	92	1	1.216	1
225.838	4	43	38	1	0.959	1
234.871	4	33	163	0	1.701	0
240.921	4	50	59	1	1.323	1
250.954	4	43	19	1	1.354	1
260.004	4	80	39	1	1.024	1
267.037	4	48	128	1	1.119	1
278.086	4	23	134	0	1.51	0
288.12	4	43	120	1	1.963	1
298.153	4	55	107	1	1.298	1
309.186	4	58	55	1	1.233	1
