onset	duration	amount	Probability	choseAccept	RT	choseRight
18.794	4	42	0.58	0	1.901	0
23.86	4	63	0.27	0	0.995	0
33.893	4	61	0.67	1	1.418	1
42.943	4	56	0.44	0	1.152	0
49.993	4	49	0.44	0	0.974	0
68.042	4	77	0.38	0	1.164	0
79.092	4	58	0.45	0	1.594	0
89.125	4	81	0.1	0	0.697	0
104.174	4	54	0.52	0	1.2	0
113.224	4	82	0.48	1	1.862	1
126.257	4	83	0.28	0	1.34	0
136.29	4	68	0.64	1	1.987	1
153.323	4	39	0.49	0	1.874	0
158.373	4	65	0.55	0	1.536	0
172.406	4	70	0.34	0	1.183	0
180.456	4	64	0.34	0	1.092	0
186.489	4	29	0.83	1	2.107	1
195.522	4	57	0.51	0	1.322	0
204.555	4	35	0.78	1	1.633	1
212.605	4	82	0.25	0	1.055	0
220.638	4	57	0.3	0	0.846	0
229.688	4	40	0.66	0	1.948	0
238.737	4	58	0.62	0	1.827	0
245.77	4	83	0.32	0	1.001	0
251.82	4	46	0.21	0	1.503	0
263.854	4	39	0.3	0	1.253	0
273.887	4	23	0.96	1	2.476	1
285.919	4	32	0.57	0	1.46	0
298.952	4	25	0.89	1	3.715	1
308.985	4	33	0.91	1	1.041	1
