onset	duration	amount	Delay	choseAccept	RT	choseRight
14.967	4	61	141	1	1.785	0
20.033	4	63	37	1	0.99	0
35.066	4	65	159	1	2.813	0
51.099	4	24	38	0	2.468	1
61.149	4	30	23	1	1.922	0
70.182	4	24	89	0	1.361	1
78.215	4	23	42	0	1.256	1
86.248	4	54	126	1	1.262	0
99.281	4	67	41	1	1.109	0
116.314	4	73	44	1	1.084	0
126.363	4	42	145	1	2.131	0
134.397	4	31	74	1	2.105	0
142.43	4	58	72	1	1.167	0
154.479	4	33	103	1	2.222	0
163.512	4	41	55	1	1.789	0
172.545	4	28	123	0	1.252	1
181.595	4	23	110	0	1.058	1
191.628	4	49	172	1	1.673	0
201.661	4	29	75	0	1.239	1
212.694	4	45	157	1	1.438	0
222.744	4	36	140	1	2.196	0
229.777	4	35	171	0	2.987	1
239.827	4	78	108	1	1.217	0
244.893	4	32	74	1	2.999	0
249.943	4	82	74	1	1.165	0
264.993	4	77	24	1	1.13	0
273.026	4	44	143	1	1.449	0
283.059	4	28	132	0	1.736	1
299.109	4	44	92	1	1.782	0
309.142	4	34	176	0	2.677	1
