onset	duration	amount	Delay	choseAccept	RT	choseRight
19.689	4	27	91	0	3.924	1
29.721	4	44	92	0	1.163	1
38.771	4	54	23	1	2.063	0
49.804	4	28	59	0	2.04	1
63.836	4	45	107	0	1.175	1
78.869	4	71	88	0	1.588	1
84.902	4	32	111	0	0.935	1
101.951	4	31	76	0	1.51	1
109.984	4	43	120	0	1.616	1
121.05	4	78	129	0	1.704	1
126.1	4	67	41	0	2.201	1
131.166	4	79	92	0	1.103	1
144.215	4	66	145	0	1.551	1
161.281	4	22	21	0	3.779	1
169.347	4	54	22	1	1.483	0
177.397	4	77	142	0	0.674	1
190.446	4	24	139	0	2.151	1
200.496	4	80	39	0	1.842	1
206.529	4	77	24	1	1.507	0
217.562	4	23	110	0	0.819	1
225.611	4	55	163	0	1.069	1
234.661	4	28	132	0	0.841	1
240.694	4	83	105	0	0.797	1
250.743	4	29	44	0	1.941	1
259.793	4	58	72	0	1.638	1
266.826	4	32	57	0	1.157	1
277.858	4	33	103	0	1	1
287.925	4	23	42	0	1.124	1
297.957	4	55	107	0	0.904	1
309.007	4	22	27	0	1.857	1
