onset	duration	amount	Probability	choseAccept	RT	choseRight
16.017	4	58	0.46	0	1.641	1
25.067	4	21	0.97	0	2.37	1
33.116	4	30	0.7	1	2.733	0
43.182	4	33	0.62	0	1.467	1
57.232	4	54	0.52	n/a	n/a	n/a
65.281	4	77	0.38	0	2.766	1
75.331	4	76	0.43	0	1.312	1
81.38	4	63	0.57	0	1.777	1
87.413	4	77	0.43	0	2.868	1
101.463	4	32	0.57	0	2.467	1
110.512	4	75	0.24	0	1.315	1
122.562	4	85	0.59	1	2.111	0
132.611	4	50	0.57	0	1.42	1
140.644	4	56	0.44	0	1.846	1
147.694	4	62	0.18	0	1.61	1
154.727	4	58	0.83	0	2.354	1
163.776	4	57	0.3	0	1.083	1
170.826	4	35	0.78	1	2.553	0
182.875	4	53	0.48	0	3.052	1
193.908	4	41	0.63	1	3.326	0
205.957	4	40	0.79	1	2.002	0
211.007	4	47	0.72	1	2.177	0
220.04	4	29	0.83	0	1.224	1
233.089	4	25	0.89	0	1.742	1
248.138	4	23	0.96	0	2.137	1
267.187	4	66	0.25	0	2.782	1
276.237	4	40	0.39	0	1.063	1
287.303	4	49	0.56	0	1.809	1
298.336	4	42	0.6	n/a	n/a	n/a
309.402	4	82	0.29	0	1.363	1
