onset	duration	amount	Probability	choseAccept	RT	choseRight
17.382	4	64	0.34	0	2.115	0
27.448	4	50	0.39	0	2.131	0
37.497	4	43	0.69	0	1.588	0
48.547	4	44	0.44	0	1.379	0
56.596	4	23	0.83	0	1.82	0
66.629	4	21	0.96	0	1.453	0
75.662	4	49	0.43	0	1.18	0
82.712	4	49	0.71	1	1.52	1
91.744	4	31	0.79	0	1.153	0
98.777	4	56	0.68	1	1.468	1
109.827	4	70	0.34	0	3.736	0
119.86	4	65	0.55	0	2.11	0
131.909	4	83	0.52	0	0.918	0
142.958	4	62	0.3	0	1.002	0
153.008	4	82	0.23	0	1.278	0
161.041	4	81	0.1	0	1.336	0
173.073	4	50	0.48	0	1.057	0
194.122	4	71	0.19	0	1.1	0
208.188	4	52	0.41	0	3.191	0
216.221	4	49	0.44	0	1.205	0
223.271	4	49	0.51	0	1.876	0
234.32	4	76	0.44	0	1.602	0
243.353	4	46	0.48	0	1.289	0
254.403	4	36	0.59	0	1.329	0
262.452	4	39	0.3	0	1.897	0
274.502	4	55	0.44	0	2.115	0
283.551	4	72	0.4	0	0.835	0
288.601	4	53	0.54	0	1.126	0
294.634	4	63	0.27	0	1.74	0
308.666	4	82	0.09	1	1.524	1
