onset	duration	amount	Delay	choseAccept	RT	choseRight
15.134	4	58	73	1	1.688	0
20.184	4	50	59	1	1.233	0
35.217	4	75	60	1	1.048	0
51.25	4	29	75	0	1.414	1
61.299	4	48	128	0	1.168	1
70.349	4	50	41	1	1.643	0
78.382	4	66	71	1	0.897	0
86.415	4	55	163	1	1.854	0
99.449	4	25	108	0	0.82	1
116.498	4	24	38	0	0.947	1
126.547	4	23	176	0	1.193	1
134.58	4	79	92	1	1.161	0
142.614	4	65	159	1	0.883	0
154.647	4	71	88	1	0.769	0
163.696	4	45	26	1	1.19	0
172.729	4	49	172	1	1.709	0
181.762	4	24	87	0	0.917	1
191.812	4	28	163	0	0.937	1
201.862	4	58	36	1	1.167	0
212.912	4	61	141	1	0.879	0
222.945	4	32	57	0	1.122	1
229.978	4	60	124	1	1.103	0
240.028	4	22	21	0	1.088	1
245.078	4	76	161	1	1.53	0
250.127	4	58	53	1	0.989	0
265.16	4	45	72	1	0.824	0
273.193	4	23	42	0	0.733	1
283.243	4	23	61	0	1.537	1
299.293	4	33	78	0	0.876	1
309.326	4	83	105	1	1.125	0
