onset	duration	amount	Delay	choseAccept	RT	choseRight
15.876	4	56	93	1	1.997	1
24.909	4	39	104	0	1.44	0
32.942	4	67	41	1	1.126	1
42.975	4	70	108	1	0.997	1
57.008	4	39	161	0	1.391	0
65.041	4	42	145	0	1.379	0
75.074	4	22	27	0	0.914	0
81.124	4	64	89	1	1.32	1
87.174	4	80	39	1	1.223	1
101.207	4	28	123	0	1.449	0
110.256	4	85	129	1	1.196	1
122.289	4	25	74	0	1.157	0
132.322	4	36	140	0	0.879	0
140.355	4	23	110	0	1.302	0
147.405	4	54	126	1	1.629	1
154.438	4	24	89	0	0.764	0
163.488	4	30	36	0	0.781	0
170.538	4	74	121	1	0.884	1
182.588	4	75	41	1	0.721	1
193.637	4	31	76	0	1.242	0
205.67	4	78	108	1	0.757	1
210.72	4	67	23	1	0.925	1
219.753	4	34	176	0	1.343	0
232.786	4	27	130	0	1.017	0
247.836	4	71	76	1	1.638	1
266.869	4	43	38	1	1.389	1
275.902	4	43	120	1	1.814	1
286.935	4	41	174	1	0.848	1
297.968	4	31	74	0	1.245	0
309.001	4	80	145	1	1.162	1
