onset	duration	amount	Delay	choseAccept	RT	choseRight
14.817	4	43	19	1	2.044	1
22.85	4	69	172	1	1.283	1
37.899	4	45	107	1	1.103	1
43.949	4	63	37	1	1.165	1
53.982	4	57	89	1	1.157	1
63.015	4	58	72	1	0.885	1
73.065	4	24	139	0	1.329	0
78.131	4	55	107	1	0.832	1
83.181	4	44	92	1	1.302	1
88.248	4	81	58	1	1.049	1
103.281	4	77	161	1	1.244	1
110.314	4	25	70	0	1.257	0
120.347	4	41	129	0	1.581	0
127.397	4	24	125	0	1.031	0
135.447	4	66	58	1	0.823	1
141.48	4	74	52	1	1.375	1
151.513	4	82	74	1	0.894	1
163.546	4	36	114	0	1.382	0
171.595	4	29	58	0	1.004	0
193.645	4	77	24	1	1.263	1
201.678	4	28	132	0	0.964	0
211.728	4	27	142	0	0.841	0
218.761	4	49	140	1	1.748	1
235.794	4	29	44	0	1.287	0
245.843	4	32	74	0	1.215	0
258.893	4	34	43	0	1.023	0
269.926	4	67	74	1	1.191	1
280.959	4	25	141	0	0.936	0
294.009	4	33	163	0	0.98	0
309.058	4	54	22	1	1.37	1
