onset	duration	amount	Probability	choseAccept	RT	choseRight
17.868	4	83	0.54	1	1.374	1
23.901	4	57	0.3	0	0.944	0
39.934	4	29	0.83	1	1.222	1
46.967	4	58	0.42	0	1.191	0
59	4	78	0.26	0	1.829	0
73.049	4	63	0.57	1	1.02	1
81.083	4	84	0.25	0	0.802	0
88.132	4	36	0.59	1	1.946	1
96.165	4	57	0.51	1	0.942	1
109.198	4	77	0.38	0	1.05	0
119.248	4	83	0.3	0	0.843	0
139.281	4	72	0.5	1	1.318	1
149.331	4	78	0.42	0	1.725	0
158.364	4	47	0.72	1	0.882	1
171.397	4	22	0.98	0	1.533	0
186.446	4	21	0.96	0	1.057	0
197.479	4	61	0.5	1	1.015	1
206.512	4	46	0.77	1	1.05	1
214.545	4	58	0.45	1	1.67	1
220.579	4	39	0.49	0	1.867	0
232.628	4	50	0.39	0	1.238	0
239.661	4	71	0.36	0	1	0
246.711	4	49	0.51	1	0.852	1
256.761	4	53	0.48	1	1.269	1
264.811	4	42	0.58	1	1.796	1
273.844	4	21	0.97	0	1.682	0
281.894	4	77	0.43	0	1.706	0
286.943	4	43	0.69	1	1.436	1
297.977	4	35	0.73	1	1.288	1
309.009	4	25	0.91	0	1.754	0
