onset	duration	amount	Probability	choseAccept	RT	choseRight
15.892	4	79	0.49	1	1.99	0
22.925	4	23	0.96	0	1.24	1
33.958	4	39	0.3	0	0.932	1
42.008	4	25	0.89	0	1.535	1
51.058	4	40	0.79	1	1.271	0
58.091	4	46	0.48	1	1.784	0
70.141	4	58	0.62	1	1.381	0
78.174	4	62	0.18	0	0.948	1
97.223	4	57	0.58	1	1.2	0
102.273	4	56	0.49	1	0.933	0
111.306	4	40	0.66	1	0.962	0
122.339	4	81	0.1	0	1.261	1
133.372	4	44	0.44	0	1.462	1
142.405	4	79	0.33	0	0.963	1
149.455	4	76	0.26	0	0.792	1
158.488	4	31	0.79	1	0.883	0
165.521	4	49	0.43	n/a	n/a	n/a
178.571	4	50	0.48	1	1.266	0
195.604	4	63	0.27	0	0.858	1
203.637	4	41	0.6	1	0.958	0
209.67	4	79	0.45	1	1.58	0
232.703	4	30	0.7	1	1.354	0
240.736	4	22	0.96	1	1.091	0
248.769	4	70	0.61	1	0.926	0
257.802	4	28	0.63	0	1.16	1
275.835	4	21	0.93	0	1.276	1
280.885	4	24	0.91	0	0.79	1
288.918	4	52	0.41	0	1.211	1
297.951	4	75	0.48	1	1.028	0
308.984	4	82	0.47	1	1.217	0
