onset	duration	amount	Probability	choseAccept	RT	choseRight
13.492	4	63	0.47	0	1.692	1
23.516	4	39	0.67	0	2.268	1
34.557	4	78	0.43	0	1.243	1
45.582	4	25	0.79	0	1.625	1
57.608	4	82	0.26	0	1.543	1
66.632	4	81	0.44	0	0.95	1
86.68	4	27	0.81	0	1.286	1
99.723	4	27	0.56	0	1.226	1
107.746	4	76	0.51	0	1.595	1
119.788	4	83	0.37	0	1.057	1
131.814	4	83	0.31	0	1.006	1
140.837	4	40	0.62	0	2.127	1
153.864	4	34	0.65	0	1.692	1
163.888	4	42	0.59	0	1.603	1
175.93	4	39	0.6	0	1.049	1
189.974	4	53	0.48	0	1.005	1
195.995	4	61	0.46	0	1.247	1
204.035	4	69	0.33	0	0.815	1
211.073	4	64	0.53	0	1.241	1
227.102	4	24	0.76	0	1.171	1
241.129	4	58	0.4	0	1.08	1
250.153	4	69	0.39	0	1.328	1
255.207	4	54	0.69	0	2.162	1
268.233	4	58	0.45	0	1.151	1
275.273	4	45	0.62	0	1.967	1
280.326	4	33	0.55	0	1.066	1
296.371	4	52	0.32	0	1.084	1
303.426	4	26	0.8	0	1.429	1
313.45	4	26	0.85	0	1.101	1
318.489	4	32	0.69	0	1.406	1
328.512	4	54	0.66	0	1.75	1
339.553	4	35	0.45	0	1.205	1
345.575	4	45	0.68	0	1.831	1
354.615	4	45	0.61	0	0.734	1
362.638	4	57	0.64	0	1.071	1
368.675	4	77	0.46	0	0.858	1
378.699	4	40	0.6	0	1.466	1
388.74	4	34	0.62	0	1.376	1
