onset	duration	amount	Probability	choseAccept	RT	choseRight
16.26	4	78	0.32	0	1.451	0
23.298	4	45	0.69	0	2.613	0
32.322	4	61	0.61	0	1.988	0
40.345	4	41	0.64	0	1.677	0
46.366	4	51	0.53	0	1.816	0
55.406	4	82	0.25	0	1.016	0
60.46	4	47	0.49	0	2.033	0
75.504	4	55	0.44	0	1.565	0
84.544	4	53	0.45	0	1.013	0
96.57	4	57	0.58	0	1.762	0
102.591	4	64	0.51	0	1.437	0
116.619	4	42	0.68	0	2.633	0
122.656	4	22	0.92	0	1.548	0
127.694	4	80	0.42	0	1.285	0
134.717	4	70	0.41	0	0.99	0
150.744	4	61	0.53	0	1.379	0
162.77	4	52	0.49	0	1.24	0
171.793	4	81	0.52	0	1.073	0
181.818	4	73	0.44	0	1.4	0
188.856	4	31	0.82	0	1.578	0
195.878	4	70	0.8	1	1.467	1
203.901	4	43	0.68	0	1.332	0
211.94	4	46	0.44	0	1.405	0
221.964	4	38	0.77	0	1.181	0
243.998	4	24	0.85	0	1.234	0
253.022	4	74	0.28	0	0.85	0
261.06	4	79	0.61	1	2.163	1
270.084	4	85	0.4	0	0.819	0
287.113	4	38	0.52	0	1.326	0
295.136	4	77	0.43	0	0.934	0
301.174	4	62	0.51	0	1.544	0
317.203	4	84	0.64	1	2.219	1
324.225	4	64	0.13	0	0.78	0
339.253	4	81	0.48	0	0.856	0
348.293	4	36	0.72	0	1.24	0
