onset	duration	amount	Probability	choseAccept	RT	choseRight
14.659	4	22	0.89	0	1.747	0
19.725	4	42	0.6	1	1.002	1
34.758	4	63	0.27	0	0.959	0
50.79	4	50	0.39	0	0.612	0
60.84	4	71	0.36	0	0.668	0
69.89	4	53	0.54	0	1.911	0
77.939	4	39	0.49	0	1.046	0
85.989	4	31	0.79	0	2.128	0
99.038	4	30	0.7	0	1.425	0
116.071	4	72	0.5	1	0.899	1
126.12	4	23	0.96	1	2.126	1
134.153	4	62	0.3	0	1.031	0
142.203	4	52	0.47	0	1.269	0
154.237	4	76	0.26	0	0.688	0
163.269	4	58	0.62	1	1.157	1
172.302	4	42	0.58	1	1.82	1
181.351	4	64	0.34	0	0.666	0
191.401	4	72	0.33	0	0.715	0
201.45	4	81	0.1	0	0.867	0
212.5	4	79	0.49	1	1.876	1
222.533	4	22	0.98	1	1.585	1
229.567	4	57	0.58	1	2.009	1
239.599	4	40	0.66	1	1.053	1
244.649	4	44	0.44	0	0.844	0
249.715	4	52	0.41	0	0.892	0
264.764	4	68	0.64	1	1.168	1
272.814	4	24	0.96	1	1.478	1
282.847	4	50	0.57	1	0.954	1
298.879	4	43	0.69	1	0.982	1
308.912	4	75	0.24	0	0.627	0
