onset	duration	amount	Delay	choseAccept	RT	choseRight
18.318	4	44	143	0	0.635	1
28.367	4	85	129	0	0.757	1
38.4	4	39	104	0	0.662	1
49.45	4	65	156	0	0.659	1
57.483	4	42	145	0	0.951	1
67.532	4	36	114	0	0.522	1
76.565	4	54	23	1	1.489	0
83.615	4	65	137	0	0.891	1
92.648	4	24	139	0	0.565	1
99.714	4	34	176	0	0.698	1
110.764	4	78	129	0	0.599	1
120.813	4	70	108	0	0.474	1
132.846	4	56	172	0	0.507	1
143.879	4	49	172	0	0.458	1
153.912	4	23	134	0	0.445	1
161.961	4	80	39	1	1.302	0
174.011	4	28	59	0	0.821	1
195.06	4	24	87	0	0.909	1
209.093	4	23	77	0	0.623	1
217.125	4	50	129	0	0.459	1
224.159	4	33	78	0	0.408	1
235.191	4	50	41	0	0.624	1
244.224	4	29	58	0	0.52	1
255.274	4	28	123	0	0.78	1
263.323	4	25	74	0	0.711	1
275.373	4	50	59	0	0.529	1
284.439	4	69	172	0	0.651	1
289.506	4	22	21	0	0.893	1
295.539	4	45	26	0	0.57	1
309.605	4	23	176	0	0.608	1
