onset	duration	amount	Delay	choseAccept	RT	choseRight
17.394	4	57	89	0	1.699	0
27.444	4	36	114	0	0.897	0
37.493	4	31	74	0	1.513	0
48.543	4	55	107	0	2.202	0
56.593	4	29	75	0	1.324	0
66.642	4	39	95	0	2.127	0
75.675	4	66	71	0	3.124	0
82.709	4	25	108	0	0.909	0
91.742	4	23	134	0	0.886	0
98.791	4	54	23	1	2.648	1
109.824	4	25	70	0	2.076	0
119.857	4	63	37	1	2.075	1
131.89	4	41	174	0	1.426	0
142.923	4	31	76	0	2.181	0
152.973	4	55	163	0	1.463	0
161.023	4	25	176	0	1.186	0
173.072	4	24	87	0	2.03	0
194.138	4	58	53	n/a	n/a	n/a
208.205	4	58	36	1	1.418	1
216.271	4	50	59	0	1.484	0
223.321	4	80	145	0	1.509	0
234.354	4	72	95	0	2.445	0
243.404	4	85	129	0	0.782	0
254.453	4	71	88	0	1.578	0
262.486	4	43	120	0	0.925	0
274.519	4	45	157	0	0.88	0
283.569	4	45	26	1	1.786	1
288.636	4	50	129	0	1.338	0
294.669	4	58	55	1	2.327	1
308.718	4	50	41	1	1.887	1
