onset	duration	amount	Delay	choseAccept	RT	choseRight
12.056	4	43	38	0	2.927	0
20.106	4	45	107	0	1.101	0
35.156	4	57	89	0	2.083	0
41.205	4	27	130	0	1.561	0
51.238	4	85	129	0	2.528	0
60.271	4	39	95	0	1.479	0
70.304	4	54	23	1	2.83	1
75.354	4	32	74	0	1.452	0
80.421	4	56	93	0	2.08	0
85.487	4	29	58	0	1.67	0
100.537	4	44	92	0	1.956	0
107.57	4	77	161	0	1.371	0
117.619	4	78	108	0	1.266	0
124.669	4	24	139	0	1.663	0
132.719	4	30	23	1	1.429	1
138.752	4	45	72	0	1.924	0
148.785	4	67	74	0	2.011	0
160.818	4	33	163	0	1.329	0
168.867	4	39	161	0	1.088	0
190.917	4	65	156	0	1.134	0
198.966	4	28	132	0	1.076	0
208.999	4	50	129	0	1.283	0
216.049	4	66	71	0	3.569	0
233.098	4	61	141	0	1.912	0
243.131	4	41	27	1	2.078	1
256.164	4	29	44	0	1.429	0
267.197	4	77	142	0	1.94	0
278.23	4	34	43	0	1.906	0
291.263	4	54	22	1	2.113	1
306.296	4	81	58	1	2.216	1
