onset	duration	amount	Delay	choseAccept	RT	choseRight
19.33	4	25	70	0	2.341	1
29.363	4	22	27	0	0.98	1
38.413	4	74	121	0	2.05	1
49.463	4	55	163	0	1.12	1
63.512	4	75	60	1	1.67	0
78.561	4	78	129	0	1.509	1
84.595	4	28	163	0	1.123	1
101.644	4	35	171	0	1.401	1
109.694	4	42	145	0	1.119	1
120.743	4	77	24	1	2.27	0
125.81	4	80	39	0	2.275	1
130.86	4	66	58	0	1.329	1
143.892	4	23	110	0	0.992	1
160.925	4	31	76	0	1.047	1
168.975	4	39	104	0	1.309	1
177.008	4	71	88	0	2.196	1
190.057	4	50	59	0	2.386	1
200.107	4	49	172	0	0.84	1
206.14	4	23	77	0	0.679	1
217.173	4	29	75	0	1.238	1
225.223	4	24	87	0	0.827	1
234.256	4	36	114	0	1.25	1
240.306	4	65	137	0	1.08	1
250.355	4	45	26	1	2.303	0
259.405	4	65	159	0	0.741	1
266.438	4	56	172	0	1.211	1
277.471	4	75	41	1	1.866	0
287.504	4	33	103	0	1.929	1
297.537	4	33	78	0	0.992	1
308.57	4	66	145	0	1.046	1
