onset	duration	amount	Delay	choseAccept	RT	choseRight
19.096	4	55	107	1	1.322	1
24.145	4	34	176	0	1.043	0
34.195	4	63	37	0	1.288	0
43.227	4	58	36	1	1.259	1
50.26	4	65	159	0	0.954	0
68.31	4	71	88	0	0.892	0
79.342	4	39	95	0	1.521	0
89.375	4	81	58	1	1.236	1
104.424	4	66	58	1	2.142	1
113.474	4	75	60	1	1.521	1
126.506	4	55	163	0	1.089	0
136.556	4	56	93	0	1.589	0
153.605	4	45	107	0	0.778	0
158.671	4	43	38	1	0.991	1
172.72	4	33	103	0	0.947	0
180.786	4	58	72	0	1.701	0
186.836	4	83	105	0	0.948	0
195.886	4	50	129	0	0.907	0
204.918	4	23	42	0	1.374	0
212.951	4	62	180	0	1.125	0
220.984	4	85	129	0	0.813	0
230.034	4	32	74	0	1.021	0
239.083	4	24	89	0	1.777	0
246.116	4	74	52	0	0.963	0
252.166	4	58	55	1	1.755	1
264.199	4	77	142	0	0.885	0
274.248	4	33	78	0	1.528	0
286.297	4	80	145	0	1.819	0
299.347	4	58	53	1	1.712	1
309.396	4	45	72	0	1.544	0
