onset	duration	amount	Delay	choseAccept	RT	choseRight
16.398	4	69	172	0	1.253	0
23.446	4	66	71	0	1.2	0
34.512	4	29	75	0	1.041	0
42.545	4	57	89	0	1.184	0
51.595	4	23	61	0	1.451	0
58.644	4	30	23	1	2.202	1
70.71	4	77	24	1	1.345	1
78.743	4	32	111	0	1.618	0
97.809	4	27	91	0	1.426	0
102.859	4	70	108	0	1.249	0
111.908	4	52	139	0	1.28	0
122.974	4	41	174	0	1.559	0
134.007	4	65	137	0	0.956	0
143.04	4	72	95	0	2.919	0
150.089	4	24	87	0	1.468	0
159.139	4	23	176	0	1.035	0
166.188	4	27	130	0	0.889	0
179.221	4	58	73	1	2.38	1
196.27	4	67	41	1	2.004	1
204.303	4	56	172	0	1.892	0
210.336	4	75	41	1	1.526	1
233.385	4	71	76	1	1.91	1
241.418	4	25	176	0	1.051	0
249.467	4	31	74	0	1.38	0
258.533	4	44	143	0	2.42	0
276.599	4	32	57	0	2.392	0
281.649	4	28	132	0	1.402	0
289.698	4	71	176	0	0.921	0
298.731	4	25	141	0	1.213	0
309.78	4	23	110	0	2.626	0
