onset	duration	amount	Probability	choseAccept	RT	choseRight
15.036	4	65	0.55	1	1.787	0
25.069	4	82	0.09	0	2.266	1
35.119	4	57	0.3	0	2.536	1
46.152	4	22	0.98	0	2.663	1
54.202	4	23	0.96	0	1.709	1
64.235	4	55	0.44	0	2.595	1
73.284	4	52	0.47	0	1.77	1
80.318	4	50	0.57	1	1.808	0
89.351	4	83	0.28	0	1.919	1
96.4	4	79	0.33	0	2.23	1
107.45	4	62	0.18	0	1.348	1
117.5	4	31	0.79	1	1.89	0
129.533	4	49	0.51	1	1.952	0
140.583	4	81	0.1	0	1.182	1
150.632	4	39	0.3	0	1.205	1
158.665	4	46	0.21	0	1.116	1
170.715	4	33	0.62	0	2.41	1
191.748	4	63	0.27	0	1.76	1
205.781	4	84	0.25	0	1.495	1
213.814	4	24	0.96	0	1.878	1
220.847	4	72	0.5	1	1.797	0
231.88	4	77	0.43	0	1.596	1
240.93	4	23	0.83	0	1.506	1
251.963	4	22	0.96	0	1.272	1
259.996	4	21	0.96	0	1.103	1
272.029	4	82	0.47	0	2.43	1
281.079	4	30	0.7	1	1.548	0
286.128	4	53	0.48	0	2.099	1
292.178	4	85	0.59	1	1.665	0
306.211	4	58	0.46	0	1.415	1
