onset	duration	amount	Delay	choseAccept	RT	choseRight
19.978	4	41	174	1	3.438	0
30.012	4	79	92	1	1.532	0
39.045	4	77	142	1	2.171	0
50.078	4	39	104	1	2.162	0
64.11	4	30	36	1	1.969	0
79.16	4	29	44	1	1.855	0
85.193	4	33	78	1	2.19	0
102.226	4	45	72	1	1.757	0
110.259	4	78	129	1	2.019	0
121.309	4	80	39	1	1.377	0
126.359	4	55	163	1	1.903	0
131.425	4	25	176	0	1.141	1
144.458	4	22	21	0	1.284	1
161.508	4	49	172	1	2.626	0
169.541	4	66	145	1	1.425	0
177.574	4	42	145	1	2.143	0
190.607	4	55	107	1	2.006	0
200.64	4	29	58	1	1.661	0
206.673	4	81	58	1	1.212	0
217.706	4	32	74	1	1.331	0
225.739	4	65	159	1	1.642	0
234.772	4	40	159	1	1.712	0
240.805	4	85	129	1	1.231	0
250.839	4	25	74	0	1.509	1
259.872	4	71	88	1	1.284	0
266.921	4	28	163	0	1.539	1
277.954	4	31	74	1	1.498	0
287.987	4	50	41	1	1.265	0
298.021	4	58	72	1	1.078	0
309.054	4	30	23	1	1.765	0
