onset	duration	amount	Delay	choseAccept	RT	choseRight
15.708	4	27	142	0	1.485	1
24.774	4	43	120	1	2.21	0
32.807	4	66	71	1	1.53	0
42.84	4	41	55	0	2.169	1
56.906	4	67	23	0	1.094	1
64.956	4	71	76	1	0.945	0
74.989	4	42	145	1	1.561	0
81.022	4	49	140	1	0.843	0
87.055	4	24	89	0	0.797	1
101.121	4	24	87	0	0.879	1
110.17	4	30	23	1	2.011	0
122.203	4	28	123	0	1.043	1
132.252	4	77	142	1	0.849	0
140.302	4	54	23	1	1.244	0
147.335	4	58	36	1	1.199	0
154.385	4	39	95	1	1.326	0
163.434	4	58	55	1	0.939	0
170.467	4	78	108	1	1.846	0
182.5	4	24	125	0	0.9	1
193.55	4	25	108	0	0.607	1
205.599	4	66	58	1	1.052	0
210.665	4	79	92	1	1.465	0
219.715	4	62	180	1	1.178	0
232.764	4	55	107	1	1.194	0
247.814	4	39	104	1	1.049	0
266.879	4	52	139	1	2.475	0
275.912	4	60	124	1	1.265	0
286.962	4	27	130	0	1.155	1
297.995	4	66	145	1	0.598	0
309.044	4	33	163	0	1.126	1
