onset	duration	amount	Probability	choseAccept	RT	choseRight
19.332	4	83	0.54	1	1.119	0
24.382	4	68	0.64	1	1.52	0
34.415	4	79	0.33	1	1.225	0
43.448	4	33	0.8	0	1.717	1
50.497	4	81	0.1	0	1.897	1
68.563	4	70	0.34	1	1.032	0
79.596	4	58	0.42	1	1.458	0
89.629	4	76	0.44	1	0.676	0
104.678	4	75	0.48	1	0.871	0
113.711	4	25	0.91	0	2.425	1
126.744	4	72	0.5	1	0.962	0
136.777	4	77	0.43	1	1.403	0
153.826	4	62	0.18	0	1.478	1
158.876	4	49	0.44	1	0.869	0
172.925	4	46	0.77	1	0.739	0
180.975	4	63	0.27	0	0.928	1
187.024	4	31	0.79	0	1.77	1
196.057	4	43	0.69	0	1.487	1
205.09	4	83	0.32	1	1.22	0
213.123	4	40	0.39	1	1.108	0
221.156	4	57	0.51	1	1.53	0
230.189	4	79	0.49	1	0.787	0
239.222	4	52	0.41	1	0.66	0
246.255	4	52	0.47	1	1.22	0
252.288	4	40	0.71	1	0.645	0
264.321	4	36	0.59	0	1.339	1
274.353	4	29	0.83	0	0.907	1
286.403	4	62	0.3	0	0.973	1
299.452	4	54	0.52	1	1.231	0
309.485	4	21	0.96	0	1.321	1
