onset	duration	amount	Probability	choseAccept	RT	choseRight
13.031	4	77	0.39	1	1.982	0
20.064	4	39	0.3	0	1.278	1
31.114	4	84	0.25	0	1.191	1
39.147	4	65	0.55	1	0.697	0
48.18	4	25	0.89	1	1.159	0
55.213	4	61	0.67	0	1.549	1
67.262	4	44	0.44	1	2.035	0
75.312	4	79	0.45	1	1.265	0
94.378	4	35	0.73	1	1.328	0
99.427	4	41	0.63	1	1.536	0
108.46	4	74	0.39	1	1.925	0
119.493	4	22	0.89	1	1.274	0
130.526	4	50	0.39	0	2.006	1
139.559	4	46	0.21	0	1.27	1
146.608	4	83	0.28	0	2.095	1
155.675	4	71	0.36	n/a	n/a	n/a
162.724	4	32	0.57	0	0.381	1
175.79	4	23	0.83	1	0.446	0
192.839	4	82	0.29	1	1.218	0
200.889	4	39	0.49	1	1.519	0
206.922	4	30	0.7	1	0.681	0
229.971	4	82	0.31	1	0.889	0
238.021	4	66	0.25	1	0.903	0
246.054	4	49	0.43	1	1.224	0
255.103	4	72	0.34	1	0.852	0
273.136	4	63	0.57	1	0.647	0
278.185	4	83	0.52	1	0.476	0
286.218	4	56	0.68	1	0.669	0
295.251	4	50	0.48	1	0.769	0
306.285	4	49	0.71	1	0.735	0
