onset	duration	amount	Delay	choseAccept	RT	choseRight
14.825	4	71	88	1	1.761	1
19.875	4	49	172	1	1.669	1
34.941	4	22	27	0	1.46	0
50.973	4	83	105	1	0.642	1
61.006	4	45	26	1	1.082	1
70.039	4	32	57	1	1.068	1
78.089	4	64	89	1	0.638	1
86.122	4	34	176	0	1.788	0
99.154	4	23	176	0	1.107	0
116.204	4	81	58	1	0.813	1
126.236	4	34	43	1	0.851	1
134.286	4	40	159	0	1.13	0
142.336	4	32	74	0	0.973	0
154.385	4	55	163	1	0.696	1
163.418	4	25	141	0	0.702	0
172.468	4	63	37	1	0.572	1
181.517	4	50	41	1	0.964	1
191.55	4	23	61	0	2.335	0
201.616	4	50	129	1	1.25	1
212.666	4	33	103	0	0.897	0
222.715	4	36	114	1	0.715	1
229.748	4	30	36	0	1.32	0
239.798	4	50	59	1	0.8	1
244.864	4	32	111	1	1.928	1
249.914	4	65	137	1	0.799	1
264.963	4	65	156	1	0.898	1
272.996	4	41	27	1	1.464	1
283.029	4	29	75	0	2.365	0
299.095	4	76	161	1	0.916	1
309.144	4	23	42	0	1.232	0
