onset	duration	amount	Probability	choseAccept	RT	choseRight
17.55	4	76	0.44	1	1.623	0
27.584	4	77	0.43	1	1.347	0
37.617	4	32	0.57	0	2.159	1
48.65	4	24	0.96	0	1.593	1
56.683	4	72	0.4	1	1.834	0
66.732	4	71	0.19	1	1.712	0
75.766	4	58	0.42	1	1.821	0
82.799	4	40	0.39	0	2.097	1
91.848	4	44	0.44	0	1.781	1
98.898	4	78	0.42	1	1.541	0
109.931	4	61	0.5	1	1.106	0
119.964	4	40	0.71	1	2.006	0
131.997	4	70	0.39	1	2.352	0
143.031	4	43	0.69	1	1.284	0
153.08	4	62	0.18	1	1.193	0
161.113	4	23	0.83	0	1.496	1
173.163	4	62	0.3	1	2.133	0
194.212	4	46	0.21	0	1.029	1
208.262	4	83	0.32	1	1.55	0
216.312	4	79	0.45	1	1.109	0
223.345	4	49	0.71	1	1.788	0
234.378	4	52	0.41	1	1.4	0
243.427	4	39	0.49	1	1.857	0
254.46	4	22	0.96	0	1.412	1
262.494	4	41	0.6	1	1.859	0
274.527	4	63	0.27	1	1.496	0
283.56	4	79	0.49	1	1.555	0
288.61	4	56	0.44	1	1.329	0
294.643	4	74	0.39	1	3.065	0
308.676	4	75	0.48	1	0.98	0
