onset	duration	amount	Delay	choseAccept	RT	choseRight
14.762	4	58	53	0	1.302	0
19.828	4	72	95	1	2.48	1
34.861	4	34	176	0	0.866	0
50.927	4	28	123	0	1.323	0
60.959	4	43	19	0	1.039	0
69.992	4	41	174	0	0.842	0
78.025	4	34	43	0	0.931	0
86.075	4	65	159	0	2.035	0
99.124	4	82	74	1	1.636	1
116.173	4	52	139	0	1.065	0
126.223	4	39	104	0	0.729	0
134.255	4	24	38	0	1.407	0
142.288	4	61	141	0	1.451	0
154.354	4	31	74	0	0.804	0
163.404	4	54	126	0	1.995	0
172.437	4	24	125	0	1.512	0
181.47	4	67	23	1	2.042	1
191.502	4	45	26	0	1.814	0
201.552	4	29	58	0	1.67	0
212.601	4	50	129	0	1.522	0
222.634	4	41	27	0	1.813	0
229.684	4	33	163	0	1.069	0
239.733	4	70	108	1	1.529	1
244.783	4	42	145	0	1.365	0
249.849	4	25	74	0	2.012	0
264.882	4	85	129	0	1.505	0
272.915	4	58	73	1	1.274	1
282.948	4	24	89	0	1.208	0
298.997	4	75	41	1	1.554	1
309.046	4	49	172	0	1.542	0
