onset	duration	amount	Probability	choseAccept	RT	choseRight
15.942	4	33	0.62	0	1.832	0
24.992	4	70	0.34	0	1.248	0
33.042	4	68	0.64	1	1.302	1
43.091	4	56	0.49	1	1.239	1
57.124	4	33	0.91	0	1.059	0
65.157	4	49	0.56	1	1.101	1
75.207	4	83	0.52	1	1.145	1
81.24	4	54	0.52	1	0.931	1
87.273	4	35	0.7	1	2.05	1
101.322	4	23	0.96	0	1.285	0
110.372	4	85	0.59	1	1.327	1
122.405	4	31	0.61	0	1.163	0
132.454	4	57	0.58	1	1.162	1
140.487	4	64	0.34	0	1.59	0
147.52	4	84	0.25	0	1.294	0
154.553	4	35	0.73	0	2.167	0
163.603	4	36	0.59	0	1.555	0
170.636	4	21	0.93	0	1.167	0
182.686	4	50	0.39	0	1.383	0
193.735	4	57	0.3	0	1.553	0
205.768	4	21	0.97	0	1.04	0
210.818	4	50	0.48	0	1.867	0
219.867	4	83	0.28	0	1.159	0
232.9	4	25	0.91	0	1.021	0
247.933	4	78	0.26	0	1.188	0
266.982	4	30	0.7	0	1.427	0
276.015	4	83	0.3	0	2.152	0
287.049	4	73	0.74	1	1.405	1
298.081	4	47	0.72	1	2.209	1
309.114	4	24	0.91	0	0.859	0
