onset	duration	amount	Probability	choseAccept	RT	choseRight
19.938	4	79	0.45	1	1.883	0
29.971	4	77	0.39	0	1.127	1
39.004	4	74	0.39	0	1.207	1
50.038	4	47	0.72	1	2.271	0
64.07	4	31	0.61	1	1.434	0
79.12	4	50	0.48	1	2.073	0
85.153	4	46	0.33	0	1.111	1
102.186	4	82	0.29	0	0.929	1
110.219	4	82	0.48	0	0.792	1
121.252	4	70	0.34	0	2.079	1
126.302	4	55	0.44	0	1.481	1
131.369	4	53	0.48	0	0.957	1
144.402	4	49	0.71	0	2.885	1
161.452	4	49	0.51	1	1.224	0
169.485	4	85	0.59	1	0.922	0
177.518	4	60	0.51	1	1.482	0
190.551	4	40	0.71	1	1.729	0
200.584	4	32	0.57	0	0.811	1
206.617	4	78	0.42	0	1.572	1
217.65	4	82	0.31	0	0.911	1
225.683	4	82	0.25	0	1.343	1
234.716	4	82	0.47	0	0.959	1
240.75	4	83	0.3	0	1.511	1
250.783	4	77	0.43	0	0.879	1
259.832	4	72	0.34	0	1.225	1
266.866	4	29	0.83	1	1.622	0
277.899	4	58	0.45	0	1.066	1
287.948	4	66	0.25	0	1.105	1
297.982	4	83	0.52	1	1.736	0
309.015	4	83	0.28	0	1.412	1
