onset	duration	amount	Delay	choseAccept	RT	choseRight
15.58	4	58	72	0	1.42	0
24.63	4	60	124	0	1.373	0
32.663	4	58	36	1	1.662	1
42.696	4	71	88	0	0.941	0
56.729	4	67	23	1	1.955	1
64.762	4	72	95	0	0.885	0
74.812	4	56	93	0	1.024	0
80.845	4	24	125	0	2.388	0
86.879	4	28	163	0	0.737	0
100.928	4	39	95	0	1.143	0
109.961	4	73	44	0	0.872	0
121.994	4	41	174	0	0.887	0
132.044	4	63	37	0	0.732	0
140.094	4	25	176	0	1.691	0
147.127	4	66	145	0	1.061	0
154.16	4	65	159	0	1.211	0
163.193	4	41	27	1	1.525	1
170.226	4	35	171	0	0.814	0
182.276	4	44	92	0	0.851	0
193.326	4	31	76	0	1.231	0
205.375	4	32	111	0	0.981	0
210.442	4	41	129	0	0.799	0
219.492	4	23	110	0	3.779	0
232.541	4	30	36	0	0.856	0
247.574	4	29	44	1	1.197	1
266.607	4	75	41	1	1.597	1
275.64	4	74	52	n/a	n/a	n/a
286.69	4	28	132	0	0.985	0
297.74	4	76	161	0	0.838	0
308.773	4	33	163	0	1.663	0
