onset	duration	amount	Delay	choseAccept	RT	choseRight
19.206	4	54	126	1	1.8	1
24.272	4	23	110	0	2.033	0
34.322	4	58	53	1	1.045	1
43.355	4	56	93	1	1.537	1
50.389	4	24	139	0	1.749	0
68.455	4	63	37	1	1.106	1
79.488	4	33	163	1	2.528	1
89.521	4	74	121	1	1.309	1
104.554	4	45	157	1	1.347	1
113.604	4	27	130	0	2.45	0
126.653	4	44	143	1	3.025	1
136.687	4	23	42	1	0.928	1
153.719	4	66	71	1	0.811	1
158.769	4	52	139	1	1.279	1
172.802	4	24	38	1	3.694	1
180.835	4	28	132	0	3.134	0
186.885	4	75	41	1	0.994	1
195.918	4	43	120	1	1.263	1
204.952	4	45	26	1	1.847	1
212.985	4	80	145	1	0.718	1
221.035	4	24	125	0	1.844	0
230.068	4	78	108	1	1.162	1
239.101	4	72	95	1	1.179	1
246.134	4	77	161	1	1.272	1
252.167	4	70	108	1	0.877	1
264.2	4	82	74	1	0.73	1
274.233	4	54	23	1	0.694	1
286.266	4	65	156	1	1.136	1
299.316	4	28	59	1	1.324	1
309.349	4	32	57	1	1.202	1
