onset	duration	amount	Probability	choseAccept	RT	choseRight
14.843	4	47	0.72	1	1.818	1
19.909	4	40	0.71	0	2.129	0
34.958	4	84	0.25	0	1.778	0
51.007	4	70	0.61	1	1.046	1
61.057	4	31	0.79	0	1.253	0
70.089	4	70	0.39	0	1.569	0
78.123	4	77	0.39	0	1.641	0
86.155	4	33	0.91	0	2.239	0
99.204	4	73	0.74	1	0.962	1
116.253	4	83	0.28	0	1.412	0
126.303	4	76	0.26	0	1.093	0
134.336	4	58	0.46	0	1.542	0
142.369	4	66	0.25	0	1.126	0
154.401	4	45	0.37	0	0.81	0
163.434	4	40	0.66	0	0.898	0
172.484	4	41	0.63	0	1.522	0
181.516	4	57	0.58	0	1.545	0
191.549	4	23	0.83	0	1.112	0
201.599	4	63	0.57	0	1.728	0
212.648	4	64	0.33	0	0.73	0
222.697	4	49	0.51	0	0.903	0
229.747	4	25	0.91	0	1.74	0
239.78	4	40	0.39	0	0.705	0
244.829	4	82	0.29	0	1.51	0
249.879	4	53	0.54	0	1.288	0
264.928	4	40	0.79	0	1.911	0
272.961	4	79	0.49	1	2.077	1
282.994	4	76	0.43	0	1.926	0
299.043	4	75	0.48	0	1.963	0
309.092	4	50	0.39	0	1.538	0
