onset	duration	amount	Delay	choseAccept	RT	choseRight
15.218	4	48	128	1	2.082	1
23.267	4	65	137	1	2.793	1
38.316	4	67	74	1	1.14	1
44.349	4	77	161	0	2.27	0
54.399	4	41	174	0	1.496	0
63.448	4	42	145	0	1.39	0
73.481	4	54	23	1	1.277	1
78.531	4	54	126	0	1.944	0
83.581	4	66	58	1	1.102	1
88.647	4	69	172	0	1	0
103.696	4	60	124	0	1.208	0
110.729	4	32	57	0	2.23	0
120.795	4	80	145	0	1.429	0
127.845	4	30	36	1	1.639	1
135.878	4	64	89	1	1.365	1
141.927	4	33	103	0	1.351	0
151.977	4	25	141	0	0.857	0
164.026	4	28	132	0	0.714	0
172.076	4	43	120	0	0.78	0
194.141	4	45	72	1	1.623	1
202.174	4	33	78	0	1.045	0
212.223	4	78	129	0	1.912	0
219.273	4	27	91	0	1.793	0
236.305	4	73	44	1	1.063	1
246.338	4	58	73	1	1.576	1
259.387	4	24	139	0	1.062	0
270.437	4	76	161	0	1.598	0
281.503	4	31	76	0	2.047	0
294.569	4	25	176	0	0.947	0
309.634	4	79	92	1	1.188	1
