onset	duration	amount	Delay	choseAccept	RT	choseRight
14.57	4	43	19	0	2.958	0
22.603	4	69	172	0	2.13	0
37.669	4	45	107	0	2.593	0
43.702	4	63	37	0	1.163	0
53.752	4	57	89	0	3.873	0
62.785	4	58	72	0	1.476	0
72.818	4	24	139	0	1.231	0
77.885	4	55	107	0	1.449	0
82.951	4	44	92	0	2.057	0
88.001	4	81	58	0	1.439	0
103.034	4	77	161	0	2.292	0
110.067	4	25	70	0	1.772	0
120.1	4	41	129	0	2.75	0
127.15	4	24	125	0	1.146	0
135.199	4	66	58	0	2.427	0
141.233	4	74	52	0	1.36	0
151.266	4	82	74	0	2.608	0
163.299	4	36	114	0	0.851	0
171.348	4	29	58	0	1.31	0
193.398	4	77	24	0	1.256	0
201.431	4	28	132	0	0.945	0
211.48	4	27	142	0	0.914	0
218.53	4	49	140	0	1.157	0
235.563	4	29	44	0	1.789	0
245.596	4	32	74	0	2.794	0
258.629	4	34	43	0	1.037	0
269.662	4	67	74	0	2.086	0
280.712	4	25	141	0	1.304	0
293.761	4	33	163	0	0.804	0
308.794	4	54	22	1	2.353	1
