onset	duration	amount	Probability	choseAccept	RT	choseRight
16.363	4	79	0.49	0	3.024	1
23.396	4	23	0.96	0	1.562	1
34.446	4	39	0.3	0	0.901	1
42.496	4	25	0.89	0	1.575	1
51.545	4	40	0.79	0	1.104	1
58.579	4	46	0.48	0	1.552	1
70.612	4	58	0.62	0	2.272	1
78.661	4	62	0.18	0	1.935	1
97.711	4	57	0.58	0	1.636	1
102.76	4	56	0.49	0	1.511	1
111.794	4	40	0.66	0	2.004	1
122.827	4	81	0.1	0	1.234	1
133.876	4	44	0.44	0	1.836	1
142.909	4	79	0.33	0	2.074	1
149.942	4	76	0.26	0	1.043	1
158.975	4	31	0.79	0	1.788	1
166.008	4	49	0.43	0	0.907	1
179.058	4	50	0.48	0	1.78	1
196.124	4	63	0.27	0	2.384	1
204.174	4	41	0.6	1	1.799	0
210.224	4	79	0.45	0	0.981	1
233.273	4	30	0.7	0	2.068	1
241.323	4	22	0.96	0	1.545	1
249.373	4	70	0.61	1	1.945	0
258.406	4	28	0.63	0	2.466	1
276.455	4	21	0.93	0	1.204	1
281.505	4	24	0.91	0	1.071	1
289.538	4	52	0.41	0	0.965	1
298.588	4	75	0.48	0	1.03	1
309.637	4	82	0.47	0	1.468	1
