onset	duration	amount	Delay	choseAccept	RT	choseRight
18.111	4	44	143	1	1.232	0
28.16	4	72	95	1	0.712	0
38.193	4	28	123	0	0.801	1
49.243	4	65	159	0	0.852	1
57.292	4	23	77	0	1.154	1
67.342	4	66	145	0	0.811	1
76.375	4	50	59	1	1.293	0
83.408	4	58	72	1	0.961	0
92.441	4	55	107	0	0.837	1
99.49	4	67	41	0	1.291	1
110.523	4	45	107	0	0.893	1
120.556	4	71	76	1	1.096	0
132.589	4	56	172	0	0.972	1
143.622	4	52	139	0	0.808	1
153.655	4	58	55	0	0.673	1
161.688	4	29	44	0	1.58	1
173.737	4	71	176	0	0.789	1
194.786	4	28	59	0	0.829	1
208.819	4	63	37	1	2.023	0
216.852	4	45	26	1	0.78	0
223.885	4	39	95	1	1.463	0
234.918	4	23	61	0	0.97	1
243.967	4	35	171	1	0.892	0
255	4	34	176	0	0.813	1
263.05	4	29	58	0	1.659	1
275.083	4	54	22	1	1.14	0
284.116	4	43	38	1	0.846	0
289.165	4	75	60	1	1.007	0
295.198	4	22	21	1	0.89	0
309.231	4	24	38	0	1.193	1
