onset	duration	amount	Probability	choseAccept	RT	choseRight
16.284	4	36	0.59	1	1.436	0
25.334	4	77	0.38	0	1.235	1
33.383	4	82	0.23	1	1.074	0
43.416	4	35	0.73	1	0.751	0
57.482	4	49	0.43	1	1.179	0
65.515	4	62	0.3	0	0.884	1
75.565	4	72	0.33	0	1.051	1
81.615	4	35	0.7	1	1.109	0
87.648	4	56	0.44	0	1.274	1
101.697	4	42	0.6	1	0.743	0
110.73	4	78	0.42	1	0.719	0
122.779	4	41	0.6	1	0.71	0
132.812	4	28	0.63	1	0.716	0
140.845	4	44	0.44	0	1.243	1
147.878	4	25	0.89	1	0.827	0
154.911	4	58	0.83	1	1.093	0
163.944	4	42	0.58	1	0.969	0
170.978	4	61	0.67	1	0.65	0
183.027	4	31	0.61	1	0.72	0
194.06	4	79	0.45	0	0.806	1
206.092	4	72	0.5	1	0.598	0
211.142	4	43	0.69	1	0.502	0
220.176	4	82	0.09	0	1.246	1
233.225	4	49	0.71	1	0.746	0
248.257	4	28	0.89	1	0.95	0
267.306	4	81	0.1	0	0.886	1
276.34	4	74	0.39	0	0.801	1
287.389	4	39	0.49	1	0.808	0
298.422	4	83	0.52	1	0.742	0
309.455	4	22	0.98	0	0.934	1
