onset	duration	amount	Delay	choseAccept	RT	choseRight
12.036	4	50	41	1	2.203	1
17.102	4	27	142	0	0.937	0
32.152	4	65	156	0	1.527	0
48.185	4	23	110	0	1.318	0
58.234	4	58	53	0	1.317	0
67.284	4	67	103	0	1.195	0
75.317	4	56	93	0	1.434	0
83.367	4	31	74	0	0.879	0
96.416	4	49	172	0	0.934	0
113.466	4	44	143	0	0.9	0
123.516	4	35	171	0	0.922	0
131.549	4	43	120	0	0.929	0
139.582	4	24	87	0	0.831	0
151.632	4	50	59	0	0.757	0
160.665	4	52	139	0	0.908	0
169.698	4	24	139	0	0.843	0
178.731	4	58	72	0	1.834	0
188.781	4	61	141	0	1.008	0
198.814	4	28	59	0	1.494	0
209.847	4	75	60	0	1.501	0
219.896	4	43	19	1	2.716	1
226.929	4	41	129	0	1.091	0
236.962	4	58	36	0	1.442	0
242.012	4	66	58	0	2.344	0
247.062	4	69	172	0	0.966	0
262.112	4	40	159	0	1.011	0
270.145	4	56	172	0	0.962	0
280.195	4	49	140	0	0.856	0
296.227	4	24	125	0	0.752	0
306.277	4	64	89	0	1.142	0
