onset	duration	amount	Probability	choseAccept	RT	choseRight
18.219	4	56	0.44	0	1.14	0
24.253	4	54	0.52	0	0.724	0
40.286	4	63	0.27	0	0.79	0
47.321	4	58	0.83	1	0.968	1
59.355	4	50	0.39	0	0.801	0
73.4	4	42	0.58	0	1.177	0
81.446	4	57	0.58	1	1.411	1
88.48	4	66	0.25	0	0.765	0
96.515	4	49	0.43	0	0.534	0
109.548	4	40	0.66	0	0.796	0
119.594	4	78	0.26	0	0.54	0
139.639	4	30	0.7	0	1.097	0
149.673	4	35	0.78	1	1.244	1
158.695	4	35	0.7	0	1.39	0
171.729	4	25	0.89	0	0.943	0
186.774	4	62	0.3	0	0.583	0
197.82	4	61	0.67	1	0.948	1
206.842	4	52	0.41	0	0.568	0
214.865	4	52	0.47	0	0.536	0
220.899	4	79	0.49	0	0.812	0
232.945	4	70	0.61	1	1.171	1
239.979	4	58	0.42	0	0.672	0
247.014	4	50	0.57	0	0.602	0
257.059	4	57	0.51	0	0.531	0
265.094	4	76	0.44	0	0.666	0
274.14	4	83	0.32	0	0.691	0
282.174	4	22	0.96	0	0.973	0
287.22	4	39	0.49	0	0.652	0
298.254	4	83	0.28	0	0.449	0
309.3	4	58	0.45	0	0.692	0
