onset	duration	amount	Delay	choseAccept	RT	choseRight
17.708	4	30	36	0	2.432	0
27.758	4	66	58	1	2.319	1
37.808	4	36	140	0	1.254	0
48.857	4	64	89	1	2.72	1
56.907	4	25	141	0	0.827	0
66.94	4	76	161	1	1.575	1
75.973	4	54	23	1	1.425	1
83.006	4	71	88	1	1.748	1
92.039	4	30	23	0	0.968	0
99.089	4	48	128	0	1.251	0
110.139	4	28	59	0	1.245	0
120.172	4	65	137	0	1.375	0
132.205	4	79	92	1	1.899	1
143.238	4	27	91	0	1.311	0
153.271	4	31	76	0	1.2	0
161.321	4	78	129	0	1.395	0
173.354	4	41	55	0	1.788	0
194.387	4	80	39	1	1.675	1
208.419	4	78	108	1	1.993	1
216.453	4	24	38	0	1.61	0
223.486	4	41	174	0	0.983	0
234.535	4	50	59	0	1.599	0
243.585	4	77	24	1	2.083	1
254.635	4	57	89	0	1.807	0
262.668	4	24	87	0	1.498	0
274.718	4	32	74	0	1.852	0
283.767	4	55	107	0	1.276	0
288.817	4	23	77	0	1.163	0
294.867	4	25	74	0	1.225	0
308.9	4	33	78	0	1.504	0
