onset	duration	amount	Delay	choseAccept	RT	choseRight
20.226	4	67	74	0	2.162	0
30.259	4	83	105	0	2.224	0
39.292	4	27	130	0	1.055	0
50.325	4	34	176	0	1.061	0
64.358	4	35	171	0	1.131	0
79.407	4	66	145	0	1.235	0
85.457	4	62	180	0	1.117	0
102.507	4	23	61	0	1.448	0
110.557	4	23	176	0	0.86	0
121.59	4	43	38	1	1.533	1
126.656	4	32	111	0	0.82	0
131.723	4	36	114	0	1.047	0
144.772	4	66	71	0	1.579	0
161.805	4	24	89	0	1.356	0
169.838	4	69	172	0	0.869	0
177.888	4	45	26	1	1.596	1
190.921	4	32	57	1	1.471	1
200.955	4	23	134	0	1.019	0
207.004	4	22	27	0	1.699	0
218.053	4	25	176	0	1.232	0
226.103	4	85	129	0	1.863	0
235.136	4	44	92	0	1.096	0
241.169	4	39	95	0	1.053	0
251.219	4	22	21	0	2.333	0
260.269	4	77	161	0	1.188	0
267.303	4	33	163	0	0.783	0
278.352	4	23	42	0	0.899	0
288.401	4	67	23	1	1.447	1
298.435	4	45	107	0	1.425	0
309.468	4	67	103	0	1.205	0
