onset	duration	amount	Probability	choseAccept	RT	choseRight
15.177	4	56	0.44	0	1.712	0
23.227	4	83	0.32	1	1.157	1
38.276	4	70	0.34	1	1.572	1
44.309	4	64	0.33	0	3.082	0
54.359	4	58	0.45	0	1.09	0
63.392	4	79	0.49	1	1.401	1
73.442	4	74	0.39	1	1.267	1
78.508	4	71	0.36	1	1.59	1
83.558	4	53	0.54	0	1.612	0
88.624	4	76	0.44	1	1.619	1
103.657	4	57	0.51	0	1.218	0
110.707	4	46	0.77	0	1.174	0
120.74	4	49	0.71	0	1.331	0
127.79	4	70	0.39	1	1.059	1
135.823	4	72	0.4	1	3.77	1
141.856	4	33	0.8	0	0.954	0
151.889	4	75	0.24	1	1.717	1
163.939	4	40	0.71	0	1.161	0
171.988	4	82	0.23	1	1.381	1
194.021	4	82	0.25	1	0.809	1
202.054	4	42	0.6	0	2.949	0
212.104	4	60	0.51	0	2.695	0
219.154	4	76	0.26	1	1.315	1
236.22	4	75	0.48	1	1.438	1
246.253	4	33	0.91	0	2.075	0
259.302	4	83	0.52	1	1.605	1
270.352	4	82	0.31	1	1.464	1
281.385	4	43	0.69	0	1.514	0
294.435	4	40	0.66	0	1.169	0
309.467	4	71	0.19	0	1.873	0
