onset	duration	amount	Delay	choseAccept	RT	choseRight
17.163	4	61	141	1	2.525	1
23.196	4	66	71	1	1.649	1
39.229	4	54	126	1	3.989	1
46.262	4	45	72	0	3.237	0
58.312	4	29	75	0	2.752	0
72.361	4	27	142	0	1.641	0
80.394	4	22	27	0	1.202	0
87.444	4	30	23	0	1.052	0
95.494	4	23	42	0	1.894	0
108.527	4	25	141	0	0.862	0
118.576	4	39	161	0	1.998	0
138.642	4	77	161	1	1.42	1
148.692	4	43	38	0	1.713	0
157.742	4	67	74	1	2.038	1
170.775	4	71	176	1	1.571	1
185.808	4	78	108	1	1.702	1
196.857	4	83	105	1	1.94	1
205.89	4	41	55	0	2.471	0
213.94	4	55	163	n/a	n/a	n/a
219.989	4	82	74	1	1.262	1
232.022	4	79	92	1	1.509	1
239.055	4	75	60	1	1.666	1
246.088	4	27	130	0	0.909	0
256.121	4	45	107	0	1.163	0
264.171	4	54	22	0	1.079	0
273.221	4	64	89	1	1.269	1
281.27	4	34	43	0	1.273	0
286.32	4	25	70	0	1.846	0
297.353	4	74	121	1	1.51	1
308.386	4	27	91	1	2.884	1
