onset	duration	amount	Probability	choseAccept	RT	choseRight
14.599	4	57	0.51	1	1.656	0
22.632	4	49	0.43	0	1.188	1
37.665	4	23	0.83	1	1.502	0
43.715	4	78	0.26	0	1.237	1
53.748	4	84	0.25	0	1.481	1
62.797	4	70	0.61	1	1.65	0
72.83	4	56	0.44	0	1.694	1
77.88	4	21	0.97	1	1.32	0
82.93	4	72	0.4	0	1.975	1
87.98	4	79	0.33	1	1.47	0
103.013	4	62	0.18	0	1.764	1
110.062	4	83	0.54	1	1.543	0
120.095	4	65	0.55	1	1.572	0
127.128	4	58	0.83	1	1.526	0
135.161	4	71	0.19	0	2.312	1
141.194	4	76	0.43	1	2.118	0
151.244	4	40	0.39	1	1.883	0
163.277	4	24	0.91	0	1.863	1
171.327	4	61	0.67	1	0.951	0
193.376	4	56	0.68	1	1.068	0
201.426	4	22	0.96	0	1.765	1
211.475	4	28	0.89	1	2.323	0
218.508	4	57	0.3	0	2.108	1
235.558	4	46	0.48	0	1.74	1
245.591	4	46	0.21	0	1.448	1
258.64	4	49	0.56	1	1.087	0
269.673	4	33	0.8	1	1.48	0
280.706	4	21	0.93	0	1.363	1
293.739	4	82	0.23	1	2.015	0
308.772	4	21	0.96	0	1.288	1
