onset	duration	amount	Probability	choseAccept	RT	choseRight
17.828	4	76	0.44	1	1.672	0
27.861	4	77	0.43	0	3.58	1
37.911	4	32	0.57	0	1.712	1
48.944	4	24	0.96	0	0.934	1
56.994	4	72	0.4	0	1.793	1
67.027	4	71	0.19	0	2.988	1
76.06	4	58	0.42	0	1.517	1
83.11	4	40	0.39	0	2.156	1
92.143	4	44	0.44	0	2.324	1
99.177	4	78	0.42	1	2.137	0
110.21	4	61	0.5	1	1.092	0
120.243	4	40	0.71	1	1.516	0
132.276	4	70	0.39	0	1.603	1
143.309	4	43	0.69	1	1.369	0
153.343	4	62	0.18	0	1.435	1
161.392	4	23	0.83	0	2.229	1
173.442	4	62	0.3	0	1.872	1
194.475	4	46	0.21	0	2.384	1
208.524	4	83	0.32	0	2.343	1
216.558	4	79	0.45	1	1.378	0
223.591	4	49	0.71	0	1.2	1
234.641	4	52	0.41	0	1.546	1
243.69	4	39	0.49	0	3.259	1
254.723	4	22	0.96	0	0.833	1
262.773	4	41	0.6	1	2.756	0
274.806	4	63	0.27	1	2.677	0
283.84	4	79	0.49	0	2.708	1
288.889	4	56	0.44	0	1.354	1
294.923	4	74	0.39	0	3.044	1
308.956	4	75	0.48	1	1.566	0
