onset	duration	amount	Delay	choseAccept	RT	choseRight
12.123	4	43	38	1	1.281	1
20.156	4	45	107	0	2.557	0
35.189	4	57	89	1	1.322	1
41.223	4	27	130	0	1.371	0
51.272	4	85	129	1	1.337	1
60.322	4	39	95	0	1.572	0
70.355	4	54	23	1	1.942	1
75.405	4	32	74	0	1.355	0
80.455	4	56	93	1	2.26	1
85.505	4	29	58	0	2.282	0
100.555	4	44	92	1	2.656	1
107.588	4	77	161	1	3.034	1
117.638	4	78	108	1	1.372	1
124.671	4	24	139	0	1.477	0
132.704	4	30	23	1	1.869	1
138.754	4	45	72	0	1.687	0
148.804	4	67	74	1	1.741	1
160.837	4	33	163	0	1.258	0
168.87	4	39	161	1	2.187	1
190.92	4	65	156	1	1.857	1
198.953	4	28	132	0	1.07	0
209.003	4	50	129	0	1.586	0
216.052	4	66	71	1	1.272	1
233.085	4	61	141	0	1.727	0
243.119	4	41	27	1	1.554	1
256.168	4	29	44	0	1.526	0
267.201	4	77	142	1	1.244	1
278.235	4	34	43	1	2.915	1
291.268	4	54	22	1	1.837	1
306.317	4	81	58	1	1.094	1
