onset	duration	amount	Delay	choseAccept	RT	choseRight
17.298	4	45	107	0	2.197	1
27.348	4	22	21	0	1.947	1
37.398	4	24	38	0	1.497	1
48.447	4	56	93	1	2.632	0
56.48	4	25	176	0	1.318	1
66.53	4	54	126	0	1.724	1
75.563	4	82	74	1	1.899	0
82.596	4	23	77	0	1.802	1
91.646	4	44	92	0	1.448	1
98.696	4	41	174	0	1.134	1
109.746	4	45	157	0	1.268	1
119.795	4	28	163	0	1.21	1
131.828	4	67	103	0	1.161	1
142.861	4	77	161	0	1.728	1
152.894	4	24	139	0	1.119	1
160.944	4	67	41	1	1.629	0
172.977	4	58	72	1	2.02	0
194.027	4	31	74	0	2.537	1
208.076	4	43	19	1	1.88	0
216.109	4	71	176	0	1.855	1
223.143	4	36	140	0	1.109	1
234.175	4	56	172	0	1.005	1
243.209	4	78	129	0	1.354	1
254.258	4	75	60	1	2.281	0
262.291	4	29	58	0	1.536	1
274.341	4	75	41	1	2.694	0
283.374	4	74	121	0	1.821	1
288.441	4	31	76	0	1.538	1
294.474	4	85	129	0	2.049	1
308.523	4	61	141	0	1.551	1
