onset	duration	amount	Probability	choseAccept	RT	choseRight
18.552	4	58	0.45	0	2.27	1
23.601	4	79	0.33	0	0.832	1
33.651	4	30	0.7	1	2.461	0
42.684	4	60	0.51	0	1.799	1
49.733	4	85	0.59	1	1.521	0
67.766	4	82	0.29	0	0.887	1
78.798	4	35	0.78	1	2.014	0
88.831	4	54	0.52	0	2.687	1
103.864	4	46	0.77	1	1.555	0
112.897	4	66	0.25	0	0.946	1
125.946	4	56	0.44	0	0.698	1
135.995	4	68	0.64	1	1.38	0
153.028	4	49	0.51	0	2.108	1
158.078	4	58	0.62	1	1.291	0
172.11	4	49	0.71	1	1.26	0
180.143	4	57	0.3	0	1.422	1
186.176	4	58	0.83	1	1.467	0
195.226	4	81	0.1	0	1.128	1
204.259	4	70	0.39	0	1.585	1
212.308	4	84	0.25	0	1.534	1
220.358	4	24	0.91	1	2.398	0
229.391	4	47	0.72	1	1.983	0
238.44	4	40	0.66	1	1.649	0
245.473	4	62	0.3	0	1.335	1
251.523	4	83	0.28	0	0.807	1
263.555	4	63	0.57	0	1.839	1
273.588	4	50	0.48	0	0.733	1
285.638	4	28	0.63	0	1.877	1
298.67	4	72	0.4	0	0.823	1
308.703	4	46	0.48	0	0.827	1
