onset	duration	amount	Probability	choseAccept	RT	choseRight
15.104	4	72	0.33	0	1.295	0
20.154	4	45	0.37	0	0.828	0
35.186	4	77	0.38	0	0.929	0
51.219	4	79	0.49	0	0.822	0
61.251	4	44	0.44	0	1.025	0
70.284	4	35	0.7	1	1.478	1
78.317	4	49	0.56	1	1.765	1
86.35	4	40	0.71	1	1.607	1
99.383	4	62	0.18	0	1.139	0
116.415	4	22	0.98	0	1.728	0
126.448	4	33	0.8	1	1.797	1
134.481	4	74	0.39	0	1.015	0
142.53	4	21	0.97	0	1.544	0
154.563	4	41	0.6	1	2.181	1
163.596	4	52	0.41	0	1.045	0
172.629	4	43	0.69	1	1.274	1
181.662	4	72	0.5	0	1.171	0
191.695	4	53	0.54	0	1.612	0
201.744	4	46	0.33	0	1.122	0
212.777	4	36	0.59	1	2.083	1
222.81	4	75	0.48	0	1.365	0
229.859	4	23	0.83	0	1.37	0
239.892	4	32	0.57	0	1.171	0
244.942	4	25	0.91	1	1.974	1
249.991	4	65	0.55	0	3.037	0
265.024	4	79	0.45	0	0.769	0
273.074	4	22	0.89	0	1.143	0
283.106	4	82	0.09	0	1.369	0
299.155	4	76	0.43	0	0.839	0
309.188	4	82	0.31	0	1.449	0
