onset	duration	amount	Probability	choseAccept	RT	choseRight
17.468	4	83	0.52	1	1.451	0
27.535	4	35	0.73	0	1.523	1
37.568	4	84	0.25	0	2.978	1
48.617	4	56	0.44	1	2.716	0
56.667	4	63	0.57	1	1.001	0
66.717	4	83	0.32	0	0.901	1
75.766	4	39	0.3	0	1.019	1
82.8	4	44	0.44	1	2.065	0
91.849	4	50	0.39	0	1.073	1
98.882	4	58	0.83	1	1.219	0
109.915	4	36	0.59	0	3.379	1
119.965	4	71	0.19	0	0.991	1
132.015	4	40	0.71	1	0.814	0
143.048	4	83	0.54	1	3.282	0
153.097	4	82	0.29	0	0.822	1
161.13	4	33	0.91	1	1.055	0
173.18	4	60	0.51	1	2.454	0
194.213	4	81	0.1	0	1.021	1
208.262	4	57	0.51	1	2.135	0
216.312	4	23	0.83	1	2.561	0
223.345	4	82	0.23	0	1.344	1
234.395	4	70	0.34	0	1.984	1
243.444	4	83	0.28	0	0.85	1
254.511	4	75	0.48	1	1.793	0
262.544	4	77	0.39	0	2.431	1
274.593	4	23	0.96	1	1.476	0
283.626	4	21	0.97	1	2.108	0
288.676	4	64	0.33	0	1.254	1
294.709	4	79	0.45	1	2.207	0
308.759	4	41	0.63	1	2.219	0
