onset	duration	amount	Probability	choseAccept	RT	choseRight
18.394	4	62	0.3	0	1.598	0
28.444	4	57	0.51	1	1.759	1
38.477	4	66	0.25	0	0.954	0
49.509	4	43	0.69	1	1.773	1
57.542	4	23	0.83	0	1.499	0
67.592	4	82	0.09	0	2.088	0
76.625	4	40	0.71	1	1.233	1
83.674	4	74	0.39	1	1.57	1
92.707	4	54	0.52	0	1.146	0
99.757	4	49	0.44	0	1.063	0
110.806	4	36	0.59	0	0.705	0
120.839	4	58	0.45	1	2.007	1
132.872	4	82	0.48	1	1.734	1
143.921	4	40	0.66	0	1.448	0
153.97	4	79	0.45	1	1.471	1
162.003	4	63	0.57	1	0.847	1
174.036	4	73	0.74	1	0.808	1
195.068	4	35	0.78	0	0.87	0
209.101	4	62	0.18	0	1.216	0
217.15	4	76	0.44	1	1.724	1
224.183	4	84	0.25	1	2.937	1
235.216	4	41	0.63	0	0.75	0
244.266	4	40	0.39	0	0.676	0
255.298	4	82	0.31	1	1.078	1
263.331	4	64	0.33	0	1.404	0
275.381	4	70	0.34	1	1.081	1
284.414	4	31	0.61	0	1.46	0
289.463	4	64	0.34	0	1.361	0
295.496	4	25	0.91	0	1.071	0
309.529	4	55	0.44	1	1.711	1
