onset	duration	amount	Delay	choseAccept	RT	choseRight
16.053	4	24	139	0	1.832	0
21.119	4	56	93	1	1.939	1
31.152	4	66	145	0	2.303	0
40.202	4	30	23	0	0.998	0
47.251	4	67	74	1	0.939	1
65.284	4	77	142	0	1.254	0
76.333	4	54	23	1	1.165	1
86.366	4	36	140	0	0.772	0
101.399	4	55	163	0	0.834	0
110.448	4	43	38	1	1.819	1
123.497	4	58	72	1	1.096	1
133.53	4	45	107	0	0.848	0
150.579	4	81	58	1	1.23	1
155.629	4	66	71	1	1.301	1
169.678	4	34	43	0	1.406	0
177.711	4	50	129	0	0.953	0
183.761	4	23	77	0	0.669	0
192.81	4	48	128	0	0.68	0
201.86	4	28	123	0	0.608	0
209.893	4	25	74	0	0.929	0
217.942	4	85	129	1	1.206	1
226.975	4	58	53	1	1.319	1
236.025	4	35	171	0	0.703	0
243.074	4	40	159	0	0.72	0
249.124	4	63	37	1	0.902	1
261.173	4	39	104	0	1.026	0
271.206	4	71	176	1	1.39	1
283.239	4	30	36	0	1.222	0
296.272	4	25	108	0	0.96	0
306.304	4	28	132	0	0.638	0
