onset	duration	amount	Delay	choseAccept	RT	choseRight
19.711	4	77	142	1	1.2	1
29.76	4	27	142	0	1.05	0
38.81	4	78	108	1	1.085	1
49.859	4	55	163	1	1.06	1
63.892	4	33	163	0	1.166	0
78.958	4	85	129	1	2.286	1
85.007	4	23	176	0	1.088	0
102.056	4	36	114	0	1.079	0
110.106	4	28	163	0	1.021	0
121.139	4	71	88	1	1.013	1
126.189	4	23	110	0	1.005	0
131.238	4	81	58	1	1.027	1
144.271	4	29	75	0	1.764	0
161.337	4	74	121	1	1.098	1
169.386	4	83	105	1	0.779	1
177.419	4	45	157	1	1.432	1
190.485	4	65	156	1	0.96	1
200.518	4	43	19	1	1.414	1
206.551	4	41	129	0	2.099	0
217.6	4	23	42	0	1.03	0
225.65	4	50	129	1	0.847	1
234.699	4	66	71	1	0.853	1
240.749	4	25	74	0	1.378	0
250.815	4	27	130	0	0.932	0
259.865	4	57	89	1	0.876	1
266.898	4	80	39	1	0.669	1
277.964	4	24	89	0	1.041	0
287.997	4	67	103	1	1.291	1
298.029	4	24	87	0	1.019	0
309.079	4	41	27	1	1.583	1
