onset	duration	amount	Probability	choseAccept	RT	choseRight
19.954	4	79	0.45	1	1.683	0
30.004	4	77	0.39	0	1.987	1
39.037	4	74	0.39	1	0.99	0
50.07	4	47	0.72	1	2.032	0
64.103	4	31	0.61	0	2.06	1
79.135	4	50	0.48	1	1.633	0
85.169	4	46	0.33	0	2.765	1
102.235	4	82	0.29	1	1.999	0
110.268	4	82	0.48	1	1.157	0
121.301	4	70	0.34	1	1.541	0
126.351	4	55	0.44	1	3.237	0
131.401	4	53	0.48	1	1.22	0
144.434	4	49	0.71	1	1.886	0
161.467	4	49	0.51	1	2.177	0
169.5	4	85	0.59	1	1.726	0
177.533	4	60	0.51	1	1.616	0
190.582	4	40	0.71	1	0.974	0
200.615	4	32	0.57	0	1.858	1
206.649	4	78	0.42	1	1.876	0
217.682	4	82	0.31	1	1.698	0
225.715	4	82	0.25	1	1.805	0
234.748	4	82	0.47	1	1.286	0
240.781	4	83	0.3	1	1.121	0
250.814	4	77	0.43	1	1.333	0
259.847	4	72	0.34	1	1.012	0
266.88	4	29	0.83	0	3.774	1
277.913	4	58	0.45	1	0.807	0
287.946	4	66	0.25	0	1.581	1
297.996	4	83	0.52	1	0.904	0
309.029	4	83	0.28	1	0.858	0
