onset	duration	amount	Probability	choseAccept	RT	choseRight
19.107	4	50	0.39	0	1.146	0
24.174	4	78	0.42	0	1.221	0
34.206	4	41	0.63	1	1.163	1
43.256	4	76	0.43	1	1.145	1
50.306	4	68	0.64	1	1.082	1
68.355	4	50	0.57	1	1.256	1
79.388	4	56	0.44	0	1.072	0
89.437	4	22	0.89	0	1.013	0
104.487	4	71	0.36	0	1.194	0
113.52	4	49	0.71	1	1.373	1
126.552	4	31	0.61	1	1.523	1
136.585	4	71	0.19	0	0.719	0
153.619	4	82	0.25	0	0.783	0
158.684	4	61	0.67	1	1.193	1
172.734	4	21	0.96	0	0.963	0
180.8	4	62	0.3	0	1.209	0
186.833	4	57	0.58	1	1.253	1
195.866	4	58	0.42	0	1.123	0
204.899	4	63	0.27	0	0.673	0
212.932	4	82	0.29	0	1.255	0
220.965	4	75	0.48	1	1.265	1
230.014	4	29	0.83	0	1.552	0
239.064	4	58	0.45	1	1.591	1
246.097	4	43	0.69	1	1.595	1
252.13	4	70	0.34	0	1.212	0
264.18	4	23	0.96	0	1.288	0
274.213	4	40	0.79	1	1.233	1
286.262	4	42	0.6	1	1.319	1
299.296	4	52	0.41	0	1.358	0
309.328	4	30	0.7	0	1.663	0
