onset	duration	amount	Delay	choseAccept	RT	choseRight
15.028	4	45	26	1	1.282	1
21.078	4	27	142	0	1.21	0
37.144	4	32	74	0	1.501	0
44.194	4	65	156	0	1.33	0
56.243	4	58	73	1	1.537	1
70.293	4	31	74	0	1.267	0
78.342	4	33	103	0	1.012	0
85.392	4	55	163	0	1.439	0
93.425	4	74	52	1	1.353	1
106.474	4	67	74	1	1.551	1
116.524	4	77	24	1	1.35	1
136.59	4	27	130	0	1.065	0
146.639	4	49	140	0	1.573	0
155.672	4	57	89	1	1.473	1
168.705	4	60	124	1	1.716	1
183.771	4	28	123	0	0.911	0
194.804	4	82	74	1	1.215	1
203.87	4	23	77	0	1.506	0
211.903	4	25	176	0	0.871	0
217.936	4	50	59	1	0.942	1
229.985	4	81	58	1	0.93	1
237.018	4	55	107	0	1.695	0
244.051	4	58	55	1	1.152	1
254.101	4	23	176	0	0.968	0
262.151	4	67	103	0	1.424	0
271.2	4	30	23	1	1.547	1
279.233	4	22	27	0	1.281	0
284.3	4	29	75	0	0.974	0
295.349	4	41	129	0	1.109	0
306.382	4	66	71	1	0.855	1
