onset	duration	amount	Probability	choseAccept	RT	choseRight
18.448	4	38	0.77	1	1.168	0
27.498	4	67	0.53	1	0.902	0
37.548	4	27	0.81	1	2.467	0
43.597	4	57	0.53	1	1.098	0
52.63	4	57	0.64	1	1.193	0
60.664	4	72	0.47	1	1.111	0
71.696	4	84	0.64	1	1.59	0
84.729	4	56	0.41	1	1.629	0
98.762	4	24	0.85	1	0.916	0
108.795	4	52	0.41	0	2.146	1
118.845	4	41	0.76	1	0.88	0
127.878	4	39	0.67	1	0.911	0
135.911	4	38	0.62	1	1.99	0
145.944	4	33	0.45	0	1.677	1
154.977	4	70	0.3	1	1.867	0
161.026	4	40	0.62	1	1.146	0
175.059	4	48	0.68	1	0.929	0
180.109	4	63	0.54	1	0.807	0
190.142	4	33	0.61	1	2.309	0
198.175	4	59	0.49	1	1.212	0
207.208	4	26	0.9	1	2.259	0
221.241	4	82	0.27	1	2.57	0
227.274	4	25	0.79	0	2.217	1
241.323	4	78	0.32	1	1.415	0
246.373	4	64	0.13	0	1.397	1
263.422	4	57	0.66	1	0.836	0
274.456	4	54	0.46	1	1.097	0
284.488	4	38	0.52	1	1.977	0
295.521	4	28	0.83	1	2.408	0
309.554	4	69	0.32	1	2.639	0
317.587	4	26	0.85	0	2.053	1
325.62	4	21	0.98	0	3.1	1
336.67	4	77	0.46	1	1.034	0
349.719	4	30	0.88	1	2.809	0
360.752	4	63	0.45	1	1.327	0
366.785	4	48	0.39	0	2.014	1
376.835	4	57	0.58	1	1.148	0
